Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;Date2
22-03-2005;0.03;0.04;0.04;0.04;0.04;0.03;0.06;0.12;22-3-2005
23-03-2005;0.04;0.04;0.03;0.03;0.03;0.04;0.04;0.06;23-3-2005
24-03-2005;0.04;0.04;0.03;0.03;0.03;0.02;0.03;0.03;24-3-2005
29-03-2005;0.04;0.03;0.03;0.03;0.04;0.05;0.08;0.08;29-3-2005
30-03-2005;0.03;0.02;0.03;0.03;0.04;0.04;0.08;0.07;30-3-2005
31-03-2005;0.03;0.02;0.03;0.03;0.03;0.03;0.06;0.05;31-3-2005
01-04-2005;0.03;0.02;0.02;0.03;0.03;0.03;0.03;0.03;1-4-2005
04-04-2005;0.02;0.01;0.03;0.03;0.03;0.03;0.03;0.02;4-4-2005
05-04-2005;0.02;0.01;0.01;0.03;0.03;0.04;0.04;0.02;5-4-2005
06-04-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.03;0.03;6-4-2005
07-04-2005;0.02;0.03;0.03;0.04;0.03;0.03;0.03;0.04;7-4-2005
08-04-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;1;8-4-2005
11-04-2005;0.02;0.02;0.03;0.03;0.03;0.03;0.05;0.06;11-4-2005
12-04-2005;0.02;0.02;0.03;0.03;0.03;0.04;0.03;0.06;12-4-2005
13-04-2005;0.03;0.02;0.04;0.03;0.03;0.02;0.03;0.06;13-4-2005
14-04-2005;0.03;0.02;0.04;0.03;0.03;0.04;0.04;0.07;14-4-2005
15-04-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.05;0.12;15-4-2005
18-04-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.08;0.11;18-4-2005
19-04-2005;0.03;0.02;0.03;0.03;0.03;0.04;0.05;0.09;19-4-2005
20-04-2005;0.02;0.03;0.03;0.03;0.03;0.04;0.06;0.11;20-4-2005
21-04-2005;0.04;0.03;0.03;0.03;0.03;0.05;0.07;0.11;21-4-2005
22-04-2005;0.04;0.03;0.03;0.03;0.03;0.04;0.06;0.11;22-4-2005
25-04-2005;0.03;0.02;0.03;0.03;0.03;0.05;0.06;0.11;25-4-2005
26-04-2005;0.04;0.03;0.02;0.03;0.03;0.04;0.06;0.11;26-4-2005
27-04-2005;0.04;0.03;0.02;0.03;0.03;0.04;0.06;0.12;27-4-2005
28-04-2005;0.03;0.03;0.03;0.03;0.03;0.05;0.07;0.13;28-4-2005
29-04-2005;0.03;0.02;0.02;0.03;0.03;0.05;0.08;0.13;29-4-2005
02-05-2005;0.03;0.03;0.02;0.03;0.03;0.05;0.08;0.14;2-5-2005
03-05-2005;0.02;0.03;0.02;0.03;0.03;0.02;0.03;0.03;3-5-2005
04-05-2005;0.04;0.03;0.03;0.03;0.04;0.03;0.02;0.03;4-5-2005
05-05-2005;0.03;0.03;0.02;0.02;0.02;0.03;0.02;0.02;5-5-2005
06-05-2005;0.02;0.02;0.03;0.02;0.02;0.02;0.03;0.02;6-5-2005
09-05-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.03;0.03;9-5-2005
10-05-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.04;0.03;10-5-2005
11-05-2005;0.02;0.03;0.04;0.03;0.02;0.02;0.03;0.02;11-5-2005
12-05-2005;0.02;0.03;0.03;0.02;0.02;0.02;0.03;0.03;12-5-2005
13-05-2005;0.02;0.02;0.03;0.03;0.03;0.02;0.02;0.02;13-5-2005
16-05-2005;0.02;0.03;0.03;0.02;0.03;0.02;0.03;0.03;16-5-2005
17-05-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.03;0.02;17-5-2005
18-05-2005;0.03;0.03;0.02;0.03;0.03;0.03;0.04;0.02;18-5-2005
19-05-2005;0.02;0.03;0.03;0.02;0.02;0.03;0.03;0.02;19-5-2005
20-05-2005;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.02;20-5-2005
23-05-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.03;23-5-2005
24-05-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.03;24-5-2005
25-05-2005;0.03;0.02;0.03;0.02;0.02;0.03;0.02;0.03;25-5-2005
26-05-2005;0.04;0.03;0.02;0.02;0.02;0.02;0.03;0.03;26-5-2005
27-05-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.03;27-5-2005
30-05-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;30-5-2005
31-05-2005;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.03;31-5-2005
01-06-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.02;1-6-2005
02-06-2005;0.03;0.02;0.03;0.03;0.02;0.02;0.02;0.03;2-6-2005
03-06-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.02;3-6-2005
06-06-2005;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.03;6-6-2005
07-06-2005;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.02;7-6-2005
08-06-2005;0.03;0.03;0.03;0.02;0.03;0.03;0.03;0.03;8-6-2005
09-06-2005;0.02;0.02;0.02;0.02;0.03;0.02;0.03;0.03;9-6-2005
10-06-2005;0.03;0.03;0.02;0.02;0.03;0.02;0.02;0.02;10-6-2005
13-06-2005;0.03;0.03;0.03;0.02;0.03;0.02;0.02;0.02;13-6-2005
14-06-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.02;0.02;14-6-2005
15-06-2005;0.02;0.03;0.02;0.02;0.03;0.03;0.03;0.03;15-6-2005
16-06-2005;0.03;0.03;0.02;0.03;0.02;0.02;0.03;0.05;16-6-2005
17-06-2005;0.03;0.03;0.02;0.03;0.02;0.03;0.02;0.03;17-6-2005
20-06-2005;0.03;0.04;0.03;0.03;0.03;0.03;0.03;0.03;20-6-2005
21-06-2005;0.03;0.04;0.03;0.03;0.04;0.03;0.03;0.04;21-6-2005
22-06-2005;0.04;0.03;0.03;0.03;0.03;0.05;0.05;0.07;22-6-2005
23-06-2005;0.04;0.03;0.03;0.03;0.04;0.02;0.04;0.05;23-6-2005
24-06-2005;0.03;0.04;0.03;0.03;0.03;0.02;0.02;0.02;24-6-2005
27-06-2005;0.03;0.04;0.03;0.03;0.03;0.03;0.02;0.04;27-6-2005
28-06-2005;0.04;0.02;0.02;0.03;0.03;0.03;0.02;0.02;28-6-2005
29-06-2005;0.03;0.03;0.02;0.02;0.02;0.03;0.02;0.04;29-6-2005
30-06-2005;0.03;0.03;0.02;0.02;0.02;0.04;0.03;0.03;30-6-2005
01-07-2005;0.02;0.03;0.03;0.02;0.02;0.03;0.04;0.04;1-7-2005
04-07-2005;0.02;0.02;0.03;0.03;0.03;0.04;0.03;0.05;4-7-2005
05-07-2005;0.03;0.02;0.03;0.03;0.03;0.02;0.03;0.05;5-7-2005
06-07-2005;0.03;0.02;0.02;0.03;0.03;0.03;0.03;0.05;6-7-2005
07-07-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.02;0.04;7-7-2005
08-07-2005;0.07;0.04;0.02;0.02;0.03;0.03;0.03;0.04;8-7-2005
11-07-2005;0.05;0.06;0.04;0.05;0.04;0.05;0.05;0.07;11-7-2005
12-07-2005;0.03;0.03;0.02;0.03;0.03;0.03;0.03;0.04;12-7-2005
13-07-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.03;0.04;13-7-2005
14-07-2005;0.02;0.03;0.02;0.03;0.02;0.02;0.03;0.03;14-7-2005
15-07-2005;0.02;0.03;0.02;0.02;0.03;0.03;0.03;0.04;15-7-2005
18-07-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;18-7-2005
19-07-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;19-7-2005
20-07-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.04;0.04;20-7-2005
21-07-2005;0.03;0.03;0.02;0.03;0.03;0.01;0.02;0.03;21-7-2005
22-07-2005;0.04;0.03;0.02;0.02;0.02;0.03;0.03;0.03;22-7-2005
25-07-2005;0.03;0.03;0.02;0.02;0.03;0.03;0.03;0.03;25-7-2005
26-07-2005;0.03;0.03;0.02;0.02;0.03;0.02;0.03;0.04;26-7-2005
27-07-2005;0.03;0.02;0.02;0.02;0.03;0.03;0.02;0.03;27-7-2005
28-07-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.04;28-7-2005
29-07-2005;0.02;0.02;0.02;0.02;0.03;0.04;0.04;0.02;29-7-2005
01-08-2005;0.02;0.02;0.02;0.02;0.02;0.03;0.02;0.03;1-8-2005
02-08-2005;0.03;0.03;0.04;0.05;0.04;0.05;0.05;0.06;2-8-2005
03-08-2005;0.04;0.04;0.04;0.05;0.04;0.05;0.05;0.04;3-8-2005
04-08-2005;0.03;0.03;0.03;0.03;0.01;0.02;0.05;0.03;4-8-2005
05-08-2005;0.03;0.03;0.03;0.03;0.01;0.03;0.03;0.03;5-8-2005
08-08-2005;0.03;0.03;0.03;0.02;0.01;0.02;0.02;0.04;8-8-2005
09-08-2005;0.03;0.03;0.03;0.04;0.02;0.03;0.03;0.03;9-8-2005
10-08-2005;0.03;0.03;0.03;0.04;0.02;0.03;0.03;0.03;10-8-2005
11-08-2005;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.04;11-8-2005
12-08-2005;0.02;0.03;0.03;0.04;0.03;0.04;0.04;0.03;12-8-2005
15-08-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.03;0.03;15-8-2005
16-08-2005;0.03;0.04;0.03;0.04;0.03;0.03;0.03;0.03;16-8-2005
17-08-2005;0.03;0.04;0.03;0.04;0.03;0.03;0.04;0.04;17-8-2005
18-08-2005;0.02;0.04;0.03;0.04;0.03;0.03;0.03;0.04;18-8-2005
19-08-2005;0.02;0.04;0.03;0.03;0.03;0.03;0.04;0.04;19-8-2005
22-08-2005;0.02;0.04;0.03;0.03;0.03;0.03;0.03;0.03;22-8-2005
23-08-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.02;23-8-2005
25-08-2005;0.04;0.04;0.02;0.02;0.03;0.03;0.03;0.03;25-8-2005
26-08-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.02;0.03;26-8-2005
29-08-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.04;29-8-2005
30-08-2005;0.03;0.03;0.03;0.02;0.02;0.03;0.02;0.03;30-8-2005
31-08-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;31-8-2005
01-09-2005;0.03;0.03;0.03;0.03;0.03;0.03;0.04;0.04;1-9-2005
02-09-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.04;0.08;2-9-2005
05-09-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.04;5-9-2005
06-09-2005;0.02;0.03;0.03;0.03;0.03;0.03;0.04;0.04;6-9-2005
07-09-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;7-9-2005
08-09-2005;0.03;0.03;0.03;0.04;0.03;0.02;0.02;0.02;8-9-2005
09-09-2005;0.02;0.02;0.04;0.04;0.03;0.03;0.03;0.02;9-9-2005
12-09-2005;0.03;0.03;0.04;0.04;0.03;0.02;0.02;0.02;12-9-2005
13-09-2005;0.11;0.03;0.04;0.04;0.03;0.02;0.03;0.04;13-9-2005
14-09-2005;0.03;0.03;0.04;0.04;0.03;0.03;0.02;0.02;14-9-2005
15-09-2005;0.02;0.04;0.04;0.03;0.02;0.02;0.02;0.03;15-9-2005
16-09-2005;0.03;0.04;0.04;0.04;0.02;0.02;0.02;0.02;16-9-2005
19-09-2005;0.02;0.04;0.04;0.04;0.02;0.03;0.03;0.04;19-9-2005
20-09-2005;0.02;0.04;0.04;0.04;0.03;0.02;0.04;0.03;20-9-2005
21-09-2005;0.02;0.04;0.04;0.04;0.03;0.02;0.03;0.03;21-9-2005
22-09-2005;0.04;0.04;0.04;0.04;0.04;0.02;0.03;0.04;22-9-2005
23-09-2005;0.04;0.03;0.03;0.03;0.02;0.02;0.02;0.03;23-9-2005
26-09-2005;0.04;0.04;0.04;0.03;0.03;0.02;0.03;0.03;26-9-2005
27-09-2005;0.03;0.04;0.04;0.03;0.03;0.02;0.03;0.03;27-9-2005
28-09-2005;0.04;0.03;0.03;0.03;0.03;0.02;0.03;0.03;28-9-2005
29-09-2005;0.03;0.03;0.03;0.03;0.03;0.01;0.02;0.02;29-9-2005
30-09-2005;0.02;0.03;0.03;0.02;0.02;0.02;0.03;0.03;30-9-2005
03-10-2005;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.04;3-10-2005
04-10-2005;0.02;0.02;0.02;0.03;0.03;0.02;0.02;0.03;4-10-2005
05-10-2005;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.03;5-10-2005
06-10-2005;0.03;0.02;0.03;0.03;0.03;0.02;0.02;0.02;6-10-2005
7-10-2005;0.03;0.04;0.04;0.03;0.04;0.04;0.03;0.03;7-10-2005
10-10-2005;0.03;0.02;0.03;0.03;0.04;0.03;0.03;0.02;10-10-2005
11-10-2005;0.03;0.02;0.03;0.03;0.03;0.03;0.03;0.03;11-10-2005
12-10-2005;0.02;0.03;0.03;0.03;0.04;0.04;0.05;0.05;12-10-2005
13-10-2005;0.02;0.03;0.04;0.04;0.04;0.04;0.05;0.05;13-10-2005
14-10-2005;0.02;0.03;0.02;0.03;0.04;0.04;0.02;0.02;14-10-2005
17-10-2005;0.02;0.03;0.02;0.03;0.04;0.04;0.03;0.04;17-10-2005
18-10-2005;0.02;0.03;0.02;0.03;0.03;0.03;0.05;0.07;18-10-2005
19-10-2005;0.02;0.04;0.03;0.03;0.04;0.04;0.05;0.04;19-10-2005
20-10-2005;0.03;0.03;0.02;0.03;0.04;0.03;0.03;0.03;20-10-2005
21-10-2005;0.04;0.04;0.03;0.03;0.02;0.02;0.02;0.02;21-10-2005
24-10-2005;0.04;0.04;0.03;0.03;0.03;0.03;0.05;2.02;24-10-2005
25-10-2005;0.03;0.03;0.03;0.04;0.03;0.03;0.04;0.04;25-10-2005
26-10-2005;0.03;0.02;0.02;0.03;0.02;0.02;0.02;0.03;26-10-2005
27-10-2005;0.03;0.03;0.04;0.05;0.05;0.04;0.04;0.05;27-10-2005
28-10-2005;0.02;0.03;0.04;0.07;0.05;0.05;0.04;0.05;28-10-2005
31-10-2005;0.03;0.04;0.04;0.05;0.04;0.03;0.03;0.02;31-10-2005
01-11-2005;0.04;0.04;0.04;0.04;0.03;0.03;0.03;0.04;1-11-2005
02-11-2005;0.03;0.02;0.04;0.05;0.02;0.03;0.03;0.04;2-11-2005
03-11-2005;0.04;0.04;0.04;0.06;0.04;0.04;0.05;0.04;3-11-2005
04-11-2005;0.04;0.03;0.04;0.05;0.05;0.04;0.03;0.03;4-11-2005
07-11-2005;0.04;0.04;0.04;0.04;0.04;0.03;0.03;0.03;7-11-2005
08-11-2005;0.04;0.04;0.04;0.06;0.06;0.06;0.06;0.06;8-11-2005
09-11-2005;0.02;0.02;0.03;0.05;0.04;0.03;0.04;0.04;9-11-2005
10-11-2005;0.02;0.02;0.03;0.06;0.06;0.05;0.04;0.05;10-11-2005
11-11-2005;0.02;0.03;0.03;0.06;0.03;0.03;0.04;0.04;11-11-2005
14-11-2005;0.02;0.03;0.04;0.04;0.05;0.28;0.06;0.05;14-11-2005
15-11-2005;0.03;0.05;0.05;0.05;0.05;0.06;0.06;0.06;15-11-2005
16-11-2005;0.03;0.04;0.04;0.05;0.03;0.04;0.03;0.05;16-11-2005
17-11-2005;0.03;0.04;0.04;0.04;0.03;0.04;0.05;0.06;17-11-2005
18-11-2005;0.04;0.04;0.05;0.04;0.07;0.08;0.08;0.08;18-11-2005
21-11-2005;0.07;0.1;0.06;0.06;0.05;0.05;0.04;0.05;21-11-2005
22-11-2005;0.04;0.05;0.06;0.04;0.05;0.07;0.17;0.7;22-11-2005
24-11-2005;0.06;0.04;0.03;0.06;0.04;0.03;0.04;0.04;24-11-2005
25-11-2005;0.04;0.05;0.05;0.05;0.04;0.04;0.04;0.04;25-11-2005
28-11-2005;0.07;0.05;0.03;0.05;0.05;0.03;0.03;0.04;28-11-2005
30-11-2005;0.09;0.07;0.08;0.05;0.04;0.03;0.03;0.03;30-11-2005
01-12-2005;0.04;0.04;0.09;0.06;0.03;0.04;0.04;0.05;1-12-2005
02-12-2005;0.05;0.05;0.08;0.07;0.06;0.04;0.04;0.03;2-12-2005
05-12-2005;0.05;0.04;0.07;0.06;0.03;0.02;0.04;0.03;5-12-2005
06-12-2005;0.05;0.02;0.06;0.06;0.03;0.02;0.12;0.03;6-12-2005
07-12-2005;0.06;0.02;0.07;0.06;0.03;0.02;0.03;0.03;7-12-2005
08-12-2005;0.06;0.03;0.09;0.06;0.05;0.03;0.03;0.04;8-12-2005
09-12-2005;0.06;0.03;0.09;0.07;0.03;0.04;0.05;0.06;9-12-2005
12-12-2005;0.07;0.03;0.12;0.07;0.04;0.04;0.03;0.04;12-12-2005
13-12-2005;0.07;0.06;0.11;0.06;0.05;0.04;0.03;0.05;13-12-2005
14-12-2005;0.07;0.03;0.11;0.07;0.04;0.03;0.03;0.03;14-12-2005
15-12-2005;0.15;0.29;0.28;0.26;0.28;0.4;0.5;0.58;15-12-2005
16-12-2005;0.04;0.1;0.1;0.05;2;0.04;0.03;0.03;16-12-2005
19-12-2005;0.04;0.11;0.09;0.06;0.04;0.05;0.03;0.03;19-12-2005
20-12-2005;0.04;0.1;0.08;0.05;0.03;0.04;0.04;0.03;20-12-2005
21-12-2005;0.04;0.1;0.08;0.05;0.03;0.04;0.05;0.06;21-12-2005
22-12-2005;0.21;0.1;0.08;0.06;0.03;0.02;0.04;0.06;22-12-2005
23-12-2005;0.16;0.11;0.08;0.05;0.03;0.04;0.03;0.03;23-12-2005
27-12-2005;0.12;0.1;0.08;0.05;0.04;0.03;0.04;0.04;27-12-2005
28-12-2005;0.11;0.12;0.08;0.05;0.05;0.03;0.03;0.03;28-12-2005
29-12-2005;0.1;0.05;0.06;0.05;0.09;0.05;0.02;0.04;29-12-2005
30-12-2005;0.05;0.05;0.05;0.04;0.03;0.03;0.03;0.02;30-12-2005
02-01-2006;0.05;0.05;0.06;0.04;0.03;0.03;0.03;0.04;2-1-2006
03-01-2006;0.04;0.04;0.05;0.04;0.03;0.03;0.03;0.05;3-1-2006
04-01-2006;0.03;0.04;0.04;0.03;0.03;0.04;0.04;0.04;4-1-2006
05-01-2006;0.02;0.03;0.03;0.03;0.06;0.04;0.04;0.05;5-1-2006
06-01-2006;0.02;0.03;0.03;0.03;0.03;0.04;0.04;0.04;6-1-2006
09-01-2006;0.02;0.03;0.03;0.03;0.04;0.02;0.03;0.04;9-1-2006
10-01-2006;0.03;0.04;0.04;0.03;0.04;0.03;0.04;0.03;10-1-2006
11-01-2006;0.03;0.02;0.02;0.06;0.03;0.03;0.03;0.04;11-1-2006
12-01-2006;0.02;0.02;0.03;0.03;0.04;0.06;0.16;0.54;12-1-2006
13-01-2006;0.04;0.03;0.03;0.05;0.04;0.04;0.04;0.03;13-1-2006
16-01-2006;0.04;0.03;0.02;0.05;0.03;0.02;0.02;0.02;16-1-2006
17-01-2006;0.04;0.04;0.02;0.03;0.03;0.03;0.04;0.05;17-1-2006
18-01-2006;0.04;0.04;0.02;0.03;0.04;0.03;0.03;0.03;18-1-2006
19-01-2006;0.04;0.04;0.02;0.02;2.04;0.03;0.04;0.02;19-1-2006
20-01-2006;0.03;0.04;0.05;0.03;0.04;0.03;0.03;0.04;20-1-2006
23-01-2006;0.03;0.04;0.02;0.03;0.04;0.04;0.05;0.07;23-1-2006
24-01-2006;0.04;0.05;0.02;0.03;0.04;0.04;0.04;0.04;24-1-2006
25-01-2006;0.04;0.04;0.02;0.03;0.04;0.03;0.02;0.02;25-1-2006
26-01-2006;0.04;0.05;0.04;0.09;0.09;0.06;0.06;0.03;26-1-2006
27-01-2006;0.04;0.05;0.02;0.03;0.04;0.03;0.03;0.04;27-1-2006
30-01-2006;0.04;0.05;0.02;0.04;0.03;0.03;0.03;0.03;30-1-2006
31-01-2006;0.04;0.04;0.02;0.05;0.04;0.03;0.03;0.03;31-1-2006
01-02-2006;0.04;0.04;0.02;0.05;0.02;0.04;0.05;0.04;1-2-2006
02-02-2006;0.05;0.05;0.02;0.04;0.05;0.05;0.04;0.03;2-2-2006
03-02-2006;0.05;0.04;0.02;0.05;0.04;0.03;0.03;0.03;3-2-2006
06-02-2006;0.04;0.05;0.04;0.04;0.04;0.05;0.03;0.03;6-2-2006
07-02-2006;0.03;0.04;0.03;0.05;0.04;0.03;0.03;0.03;7-2-2006
08-02-2006;0.04;0.04;0.03;0.04;0.05;0.03;0.03;0.03;8-2-2006
09-02-2006;0.04;0.04;0.03;0.04;0.03;0.03;0.03;0.03;9-2-2006
10-02-2006;0.04;0.03;0.03;0.05;0.04;0.04;0.03;0.03;10-2-2006
13-02-2006;0.03;0.03;0.03;0.05;0.03;0.03;0.56;0.02;13-2-2006
14-02-2006;0.04;0.04;0.03;0.04;0.04;0.03;0.03;0.03;14-2-2006
15-02-2006;0.03;0.04;0.04;0.03;0.04;0.04;0.03;0.04;15-2-2006
16-02-2006;0.03;0.04;0.05;0.03;0.04;0.03;0.04;0.02;16-2-2006
17-02-2006;0.03;0.04;0.04;0.04;0.04;0.04;0.03;0.04;17-2-2006
20-02-2006;0.04;0.05;0.03;0.13;0.03;0.04;0.04;0.03;20-2-2006
21-02-2006;0.04;0.04;0.03;0.05;0.07;0.03;0.02;0.04;21-2-2006
22-02-2006;0.03;0.04;0.03;0.03;0.02;0.03;0.03;0.02;22-2-2006
23-02-2006;0.07;0.08;0.05;0.04;0.05;0.04;0.04;0.04;23-2-2006
24-02-2006;0.07;0.04;0.04;0.04;0.04;0.04;0.03;0.03;24-2-2006
27-02-2006;0.08;0.1;0.04;0.03;0.05;0.03;0.02;0.04;27-2-2006
28-02-2006;0.09;1.06;0.04;0.02;0.03;0.02;0.03;0.03;28-2-2006
01-03-2006;0.11;0.1;0.06;0.03;0.04;0.03;0.03;0.04;1-3-2006
03-03-2006;0.05;0.06;0.03;0.03;0.03;0.03;0.03;0.04;3-3-2006
06-03-2006;0.05;0.05;0.03;0.04;0.03;0.03;0.02;0.03;6-3-2006
07-03-2006;0.04;0.04;0.04;0.04;0.03;0.03;0.03;0.03;7-3-2006
08-03-2006;0.04;0.05;0.03;0.03;0.03;0.02;0.02;0.03;8-3-2006
09-03-2006;0.04;0.05;0.03;0.03;0.03;0.03;0.03;0.04;9-3-2006
10-03-2006;0.04;0.03;0.03;0.03;0.03;0.02;1.02;0.03;10-3-2006
13-03-2006;0.04;0.04;0.04;0.03;0.03;0.03;0.05;0.05;13-3-2006
14-03-2006;0.04;0.04;0.03;0.05;0.06;0.07;0.02;0.03;14-3-2006
15-03-2006;0.03;0.03;0.03;0.04;0.04;0.02;0.02;0.03;15-3-2006
16-03-2006;0.03;0.04;0.04;0.04;0.04;0.02;0.03;0.02;16-3-2006
17-03-2006;0.04;0.04;0.03;0.02;0.04;0.03;0.03;0.05;17-3-2006
20-03-2006;0.04;0.05;0.02;0.03;0.04;0.04;1.01;0.05;20-3-2006
21-03-2006;0.04;0.05;0.03;0.02;0.04;0.03;0.03;0.02;21-3-2006
22-03-2006;0.03;0.05;0.03;0.03;0.04;0.04;0.02;0.02;22-3-2006
23-03-2006;0.04;0.04;0.02;0.03;0.03;0.03;0.02;0.03;23-3-2006
24-03-2006;0.04;0.04;0.03;0.03;0.04;0.02;0.02;0.03;24-3-2006
27-03-2006;0.05;0.05;0.02;0.03;0.06;0.05;0.04;1.02;27-3-2006
28-03-2006;0.04;0.04;0.03;0.06;0.05;0.05;0.06;0.06;28-3-2006
29-03-2006;0.04;0.04;0.05;0.03;0.04;0.03;0.03;0.04;29-3-2006
30-03-2006;0.04;0.04;0.04;0.05;0.05;0.03;0.04;0.04;30-3-2006
31-03-2006;0.04;0.04;0.02;0.04;0.03;0.06;0.07;0.04;31-3-2006
03-04-2006;0.03;0.03;0.02;0.03;0.03;0.03;0.03;0.01;3-4-2006
04-04-2006;0.04;0.04;0.04;0.03;0.04;0.03;0.03;0.04;4-4-2006
05-04-2006;0.04;0.03;0.04;0.12;0.09;0.03;0.02;0.03;5-4-2006
06-04-2006;0.03;0.04;0.04;0.03;0.04;0.03;0.03;0.03;6-4-2006
07-04-2006;0.03;0.04;0.03;0.04;0.04;0.04;0.04;0.05;7-4-2006
10-04-2006;0.04;0.04;0.02;0.03;0.04;0.02;0.02;0.02;10-4-2006
11-04-2006;0.03;0.03;0.02;0.04;0.03;0.03;0.03;0.03;11-4-2006
12-04-2006;0.03;0.02;0.02;0.03;0.04;0.04;0.03;0.04;12-4-2006
13-04-2006;0.03;0.04;0.03;0.02;0.03;0.03;0.03;0.03;13-4-2006
18-04-2006;0.04;0.04;0.03;0.03;0.03;0.02;0.04;0.03;18-4-2006
19-04-2006;0.04;0.03;0.03;0.02;0.03;0.02;0.02;0.02;19-4-2006
20-04-2006;0.05;0.04;0.03;0.03;0.05;0.04;0.03;0.02;20-4-2006
21-04-2006;0.05;0.05;0.04;0.03;0.05;0.03;0.03;0.03;21-4-2006
24-04-2006;0.05;0.05;0.03;0.03;0.04;0.02;0.03;0.03;24-4-2006
25-04-2006;0.04;0.04;0.04;0.03;0.04;0.03;0.03;0.03;25-4-2006
26-04-2006;0.03;0.03;0.05;0.05;0.05;0.04;0.03;0.03;26-4-2006
27-04-2006;0.04;0.04;0.05;0.04;0.05;0.06;0.07;0.06;27-4-2006
28-04-2006;0.05;0.04;0.04;0.03;0.04;0.04;0.03;0.05;28-4-2006
02-05-2006;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;2-5-2006
03-05-2006;0.04;0.04;0.04;0.04;0.04;0.03;0.04;0.03;3-5-2006
04-05-2006;0.05;0.04;0.03;0.03;0.03;0.03;0.03;1;4-5-2006
05-05-2006;0.04;0.04;0.04;0.03;0.04;0.04;0.03;0.04;5-5-2006
08-05-2006;0.05;0.05;0.03;0.05;0.04;0.02;0.03;0.03;8-5-2006
09-05-2006;0.04;0.04;0.03;0.03;0.04;0.04;0.03;0.04;9-5-2006
10-05-2006;0.04;0.05;0.04;0.04;0.05;0.04;0.04;0.04;10-5-2006
11-05-2006;0.04;0.05;0.04;0.05;0.04;0.03;0.04;0.06;11-5-2006
12-05-2006;0.04;0.05;0.11;0.04;0.03;0.06;0.06;0.07;12-5-2006
15-05-2006;0.04;0.05;0.04;0.02;0.03;0.04;0.03;0.05;15-5-2006
16-05-2006;0.04;0.05;0.04;0.03;0.04;0.03;0.04;0.06;16-5-2006
17-05-2006;0.03;0.04;0.05;0.05;0.05;0.03;0.03;0.05;17-5-2006
18-05-2006;0.03;0.04;0.05;0.04;0.05;0.03;0.02;0.03;18-5-2006
19-05-2006;0.03;0.05;0.03;0.03;0.04;0.03;0.03;0.03;19-5-2006
22-05-2006;0.03;0.05;0.04;0.04;0.04;0.03;0.03;0.04;22-5-2006
23-05-2006;0.03;0.03;1.04;0.03;0.04;0.02;0.02;0.02;23-5-2006
24-05-2006;0.03;0.04;0.04;0.04;0.04;0.03;0.05;0.04;24-5-2006
25-05-2006;0.02;0.05;0.05;0.04;0.04;0.04;0.04;0.03;25-5-2006
26-05-2006;0.03;0.04;0.04;0.03;0.04;0.04;0.05;0.03;26-5-2006
29-05-2006;0.03;0.05;0.05;0.05;0.05;0.05;0.07;0.06;29-5-2006
30-05-2006;0.04;0.04;0.04;0.05;0.05;0.05;0.06;0.05;30-5-2006
31-05-2006;0.03;0.04;0.04;0.04;0.04;0.05;0.04;0.03;31-5-2006
01-06-2006;0.05;0.03;0.04;0.03;0.04;0.04;0.03;0.03;1-6-2006
